element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
485,2,2,3,False,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,4,5.4,13.0,41.0,5.9,0,4,0,4,1,0.55,0.03,0.58,0.20,75,0,151396,0,0
485,19,12,-2,True,2025-08-25T19:00:00Z,2,3,2,False,47,0,0,0,3,0,0,0,0,1,0,0,-6,0.0,11.2,45.0,5.4,0,3,0,3,1,0.48,0.02,0.50,0.07,75,7191,216592,37958,30767
485,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,-56576,163896,78344,134920
485,39,20,0,True,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,74,-50270,118715,2475,52745
485,42,4,0,False,2025-09-21T13:00:00Z,0,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,74,-16104,105128,1892,17996
485,58,1,3,True,2025-09-28T15:30:00Z,1,2,6,False,66,0,0,1,0,0,0,0,0,0,0,0,15,13.0,11.4,9.0,3.3,0,2,3,5,1,0.05,0.02,0.07,1.56,74,12925,123270,21964,9039
485,69,16,3,True,2025-10-05T13:00:00Z,2,0,7,False,69,0,0,1,0,0,0,0,0,0,0,0,9,3.8,1.8,7.0,1.3,0,1,1,2,1,0.13,0.02,0.15,0.17,74,137866,280033,150491,12625
485,71,6,2,False,2025-10-18T14:00:00Z,2,1,8,False,69,0,0,0,1,0,0,0,0,0,0,0,5,10.0,28.4,7.0,4.5,0,2,1,3,1,0.07,0.15,0.22,0.78,74,73271,351643,107215,33944
485,89,10,2,True,2025-10-25T14:00:00Z,2,1,9,False,75,0,0,0,1,0,0,0,0,0,0,0,12,3.4,28.7,10.0,4.2,0,4,0,4,1,0.00,0.42,0.42,1.53,75,39131,394871,68618,29487
485,100,19,0,False,2025-11-02T14:00:00Z,,,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,-5046,397133,43890,48936
